index,ncaa_id,team,player_id,name,year,hometown,homestate,high_school,previous_school_clean,height_clean,position,jersey,url,season,team_state,conference,division,height_ft,height_in,total_inches,primary_position,secondary_position,position_clean,year_clean,redshirt,hs_clean,hometown_clean,state_clean,country_clean
1519,153,Colgate,12809.0,Alexa Brodie,Senior,Chalfont,Pennsylvania,Central Bucks South,,"5'6""",Guard,3,https://www.colgateathletics.com/sports/womens-basketball/roster/alexa-brodie/12809,2022-23,NY,Patriot,I,5.0,6.0,66.0,GUARD,,GUARD,Senior,0,Central Bucks South,"CHALFONT, PA",PA,USA
1520,153,Colgate,12997.0,Madison Schiller,Freshman,Wyckoff,NJ.,Ramapo,,"5'8""",Guard,4,https://www.colgateathletics.com/sports/womens-basketball/roster/madison-schiller/12997,2022-23,NY,Patriot,I,5.0,8.0,68.0,GUARD,,GUARD,Freshman,0,Ramapo,"WYCKOFF, NJ",NJ,USA
1521,153,Colgate,12812.0,Taylor Golembiewski,Sophomore,Columbia,Conn,Edwin O. Smith,,"5'8""",Guard,5,https://www.colgateathletics.com/sports/womens-basketball/roster/taylor-golembiewski/12812,2022-23,NY,Patriot,I,5.0,8.0,68.0,GUARD,,GUARD,Sophomore,0,Edwin O. Smith,"COLUMBIA, CONN",CT,USA
1522,153,Colgate,12816.0,Tiasia McMillan,Junior,Seffner,Fla,Carrollwood Day School,,"6'0""",Forward,11,https://www.colgateathletics.com/sports/womens-basketball/roster/tiasia-mcmillan/12816,2022-23,NY,Patriot,I,6.0,0.0,72.0,FORWARD,,FORWARD,Junior,0,Carrollwood Day School,"SEFFNER, FLA",FL,USA
1523,153,Colgate,12810.0,Sophia Diehl,Sophomore,Westminster,Maryland,Roland Park County School,,"6'1""",Forward,13,https://www.colgateathletics.com/sports/womens-basketball/roster/sophia-diehl/12810,2022-23,NY,Patriot,I,6.0,1.0,73.0,FORWARD,,FORWARD,Sophomore,0,Roland Park County School,"WESTMINSTER, MD",MD,USA
1524,153,Colgate,12995.0,Nicole Parks,Freshman,Fall River,Mass,St. George’s School (RI),,"6'0""",Forward,14,https://www.colgateathletics.com/sports/womens-basketball/roster/nicole-parks/12995,2022-23,NY,Patriot,I,6.0,0.0,72.0,FORWARD,,FORWARD,Freshman,0,St. George’s School (RI),"FALL RIVER, MASS",MA,USA
1525,153,Colgate,12819.0,Maggie Walsh,Senior,Armonk,NY.,Byram Hills,,"5'11""",Guard,15,https://www.colgateathletics.com/sports/womens-basketball/roster/maggie-walsh/12819,2022-23,NY,Patriot,I,5.0,11.0,71.0,GUARD,,GUARD,Senior,0,Byram Hills,"ARMONK, NY",NY,USA
1526,153,Colgate,12817.0,Jenna Paul,Senior,Toms River,NJ.,Toms River North,,"5'10""",Guard,20,https://www.colgateathletics.com/sports/womens-basketball/roster/jenna-paul/12817,2022-23,NY,Patriot,I,5.0,10.0,70.0,GUARD,,GUARD,Senior,0,Toms River North,"TOMS RIVER, NJ",NJ,USA
1527,153,Colgate,12996.0,Lara Cook,Freshman,St. Catharines,Ontario,King’s Christian Collegiate,,"5'10""",Guard,21,https://www.colgateathletics.com/sports/womens-basketball/roster/lara-cook/12996,2022-23,NY,Patriot,I,5.0,10.0,70.0,GUARD,,GUARD,Freshman,0,King’s Christian Collegiate,"ST CATHARINES, ONTARIO",,CANADA
1528,153,Colgate,12811.0,Morgan Frank,Junior,Mundelein,Ill,Mundelein,,"5'11""",Guard,22,https://www.colgateathletics.com/sports/womens-basketball/roster/morgan-frank/12811,2022-23,NY,Patriot,I,5.0,11.0,71.0,GUARD,,GUARD,Junior,0,Mundelein,"MUNDELEIN, ILL",IL,USA
1529,153,Colgate,13000.0,Chidinma Okafor,Sophomore,Santa Clarita,Calif,Canyon HS,,"6'4""",Forward,23,https://www.colgateathletics.com/sports/womens-basketball/roster/chidinma-okafor/13000,2022-23,NY,Patriot,I,6.0,4.0,76.0,FORWARD,,FORWARD,Sophomore,0,Canyon HS,"SANTA CLARITA, CALIF",CA,USA
1530,153,Colgate,12814.0,Holly Lueken,Senior,Downers Grove,Ill,Downers Grove South,,"6'2""",Forward,33,https://www.colgateathletics.com/sports/womens-basketball/roster/holly-lueken/12814,2022-23,NY,Patriot,I,6.0,2.0,74.0,FORWARD,,FORWARD,Senior,0,Downers Grove South,"DOWNERS GROVE, ILL",IL,USA
1531,153,Colgate,12808.0,Lindsay Blackmore,Junior,Geneva,Ill,Geneva,,"6'0""",Forward,34,https://www.colgateathletics.com/sports/womens-basketball/roster/lindsay-blackmore/12808,2022-23,NY,Patriot,I,6.0,0.0,72.0,FORWARD,,FORWARD,Junior,0,Geneva,"GENEVA, ILL",IL,USA
1532,153,Colgate,12999.0,Abbey Ferguson,Freshman,Holmdel,NJ.,Holmdel,,"5'11""",Guard/Forward,41,https://www.colgateathletics.com/sports/womens-basketball/roster/abbey-ferguson/12999,2022-23,NY,Patriot,I,5.0,11.0,71.0,GUARD,FORWARD,GUARD/FORWARD,Freshman,0,Holmdel,"HOLMDEL, NJ",NJ,USA
1533,167,Cornell,69766.0,Val Garcia-Martinez,Junior,McAllen,Texas,McAllen Memorial HS,,"5'8""",Guard,2,https://www.cornellbigred.com/sports/womens-basketball/roster/val-garcia-martinez/69766,2022-23,NY,Ivy League,I,5.0,8.0,68.0,GUARD,,GUARD,Junior,0,McAllen Memorial HS,"MCALLEN, TEXAS",TX,USA
1534,167,Cornell,71459.0,Vivienne Knee,Freshman,New York,NY.,Lycee Francais de New York HS,,"5'9""",Guard/Forward,3,https://www.cornellbigred.com/sports/womens-basketball/roster/vivienne-knee/71459,2022-23,NY,Ivy League,I,5.0,9.0,69.0,GUARD,FORWARD,GUARD/FORWARD,Freshman,0,Lycee Francais de New York HS,"NEW YORK, NY",NY,USA
1535,167,Cornell,71458.0,Sarah Hathorn,Freshman,College Station,Texas,A&M Consolidated HS,,"5'4""",Guard,4,https://www.cornellbigred.com/sports/womens-basketball/roster/sarah-hathorn/71458,2022-23,NY,Ivy League,I,5.0,4.0,64.0,GUARD,,GUARD,Freshman,0,A&M Consolidated HS,"COLLEGE STATION, TEXAS",TX,USA
1536,167,Cornell,69771.0,Ania McNicholas,Senior,San Jose,Calif,Archbishop Mitty HS,,"5'7""",Guard,5,https://www.cornellbigred.com/sports/womens-basketball/roster/ania-mcnicholas/69771,2022-23,NY,Ivy League,I,5.0,7.0,67.0,GUARD,,GUARD,Senior,0,Archbishop Mitty HS,"SAN JOSE, CALIF",CA,USA
1537,167,Cornell,69770.0,Arianna Linoxilakis,Sophomore,Weston,Mass,Weston HS,,"6'1""",Forward,11,https://www.cornellbigred.com/sports/womens-basketball/roster/arianna-linoxilakis/69770,2022-23,NY,Ivy League,I,6.0,1.0,73.0,FORWARD,,FORWARD,Sophomore,0,Weston HS,"WESTON, MASS",MA,USA
1538,167,Cornell,69763.0,Mia Beam,Junior,Louisville,Kentucky,Christian Academy of Louisville,,"5'8""",Guard,12,https://www.cornellbigred.com/sports/womens-basketball/roster/mia-beam/69763,2022-23,NY,Ivy League,I,5.0,8.0,68.0,GUARD,,GUARD,Junior,0,Christian Academy of Louisville,"LOUISVILLE, KY",KY,USA
1539,167,Cornell,69765.0,Jada Davis,Sophomore,San Diego,Calif,The Bishop's School,,"6'2""",Forward,13,https://www.cornellbigred.com/sports/womens-basketball/roster/jada-davis/69765,2022-23,NY,Ivy League,I,6.0,2.0,74.0,FORWARD,,FORWARD,Sophomore,0,The Bishop's School,"SAN DIEGO, CALIF",CA,USA
1540,167,Cornell,69769.0,Kaya Ingram,Junior,Albuquerque,NM.,La Cueva HS,,"5'8""",Guard,20,https://www.cornellbigred.com/sports/womens-basketball/roster/kaya-ingram/69769,2022-23,NY,Ivy League,I,5.0,8.0,68.0,GUARD,,GUARD,Junior,0,La Cueva HS,"ALBUQUERQUE, NM",NM,USA
1541,167,Cornell,69768.0,Anna Hovis,Senior,Falls Church,Virginia,Bishop O'Connell HS,,"5'11""",Forward,21,https://www.cornellbigred.com/sports/womens-basketball/roster/anna-hovis/69768,2022-23,NY,Ivy League,I,5.0,11.0,71.0,FORWARD,,FORWARD,Senior,0,Bishop O'Connell HS,"FALLS CHURCH, VA",VA,USA
1542,167,Cornell,69772.0,Shannon Mulroy,Senior,Mount Laurel,NJ.,Lenape HS,,"5'8""",Guard,22,https://www.cornellbigred.com/sports/womens-basketball/roster/shannon-mulroy/69772,2022-23,NY,Ivy League,I,5.0,8.0,68.0,GUARD,,GUARD,Senior,0,Lenape HS,"MOUNT LAUREL, NJ",NJ,USA
1543,167,Cornell,69773.0,Summer Parker-Hall,Sophomore,Chicago,Ill,Loyola Academy,,"5'11""",Forward,24,https://www.cornellbigred.com/sports/womens-basketball/roster/summer-parker-hall/69773,2022-23,NY,Ivy League,I,5.0,11.0,71.0,FORWARD,,FORWARD,Sophomore,0,Loyola Academy,"CHICAGO, ILL",IL,USA
1544,167,Cornell,69767.0,Lexi Green,Sophomore,Pittsford,NY.,Pittsford Mendon HS,,"5'9""",Guard/Forward,25,https://www.cornellbigred.com/sports/womens-basketball/roster/lexi-green/69767,2022-23,NY,Ivy League,I,5.0,9.0,69.0,GUARD,FORWARD,GUARD/FORWARD,Sophomore,0,Pittsford Mendon HS,"PITTSFORD, NY",NY,USA
1545,167,Cornell,70458.0,Emily Pape,Freshman,Park Ridge,Ill,Maine South HS,,"6'1""",Forward,31,https://www.cornellbigred.com/sports/womens-basketball/roster/emily-pape/70458,2022-23,NY,Ivy League,I,6.0,1.0,73.0,FORWARD,,FORWARD,Freshman,0,Maine South HS,"PARK RIDGE, ILL",IL,USA
1546,167,Cornell,70457.0,Ruby Grace Williams,Freshman,Waxhaw,NC.,Cuthbertson HS,,"6'0""",Guard/Forward,33,https://www.cornellbigred.com/sports/womens-basketball/roster/ruby-grace-williams/70457,2022-23,NY,Ivy League,I,6.0,0.0,72.0,GUARD,FORWARD,GUARD/FORWARD,Freshman,0,Cuthbertson HS,"WAXHAW, NC",NC,USA
1547,94,Cal State Bakersfield,5435.0,Simone Johnson,Sophomore,Sacramento,California,West Campus HS,,"5'8""",Point,0,https://www.gorunners.com/sports/womens-basketball/roster/simone-johnson/5435,2022-23,CA,Big West,I,5.0,8.0,68.0,GUARD,,GUARD,Sophomore,0,West Campus HS,"SACRAMENTO, CA",CA,USA
1548,94,Cal State Bakersfield,5432.0,Tatyanna Clayburne,Sophomore,Gilbert,Arizona,Williams Field HS,,"5'8""",Guard,1,https://www.gorunners.com/sports/womens-basketball/roster/tatyanna-clayburne/5432,2022-23,CA,Big West,I,5.0,8.0,68.0,GUARD,,GUARD,Sophomore,0,Williams Field HS,"GILBERT, AZ",AZ,USA
1549,94,Cal State Bakersfield,5439.0,Morgan Edwards,Freshman,Hawthorne,Calif,Redondo Union HS,,"5'7""",Point,2,https://www.gorunners.com/sports/womens-basketball/roster/morgan-edwards/5439,2022-23,CA,Big West,I,5.0,7.0,67.0,GUARD,,GUARD,Freshman,0,Redondo Union HS,"HAWTHORNE, CALIF",CA,USA
1550,94,Cal State Bakersfield,5438.0,Hennie van Schaik,Sophomore,Urk,The Netherlands,Centre for Sports and Education,,"6'3""",Forward,3,https://www.gorunners.com/sports/womens-basketball/roster/hennie-van-schaik/5438,2022-23,CA,Big West,I,6.0,3.0,75.0,FORWARD,,FORWARD,Sophomore,0,Centre for Sports and Education,"URK, THE NETHERLANDS",,THE NETHERLANDS
1551,94,Cal State Bakersfield,5440.0,Grace Hunter,Junior,Porirua,"Wellington, New Zealand",FlU,,"5'10""",Guard,4,https://www.gorunners.com/sports/womens-basketball/roster/grace-hunter/5440,2022-23,CA,Big West,I,5.0,10.0,70.0,GUARD,,GUARD,Junior,0,FlU,"PORIRUA, WELLINGTON, NEW ZEALAND",,NEW ZEALAND
1552,94,Cal State Bakersfield,5437.0,Sophia Tougas,Redshirt Freshman,Glens Falls,New York,Bradford Christian Academy,,"6'0""",Shooting,5,https://www.gorunners.com/sports/womens-basketball/roster/sophia-tougas/5437,2022-23,CA,Big West,I,6.0,0.0,72.0,GUARD,,GUARD,Freshman,1,Bradford Christian Academy,"GLENS FALLS, NY",NY,USA
1553,94,Cal State Bakersfield,5441.0,Shaunae Brown,Junior,Toronto,Canada,J. Addison School,,"5'5""",Point,10,https://www.gorunners.com/sports/womens-basketball/roster/shaunae-brown/5441,2022-23,CA,Big West,I,5.0,5.0,65.0,GUARD,,GUARD,Junior,0,J. Addison School,"TORONTO, CANADA",,CANADA
1554,94,Cal State Bakersfield,5442.0,Taylor Caldwell,Redshirt Senior,Bakersfield,Calif,Bakersfield HS,,"5'9""",Guard,11,https://www.gorunners.com/sports/womens-basketball/roster/taylor-caldwell/5442,2022-23,CA,Big West,I,5.0,9.0,69.0,GUARD,,GUARD,Senior,1,Bakersfield HS,"BAKERSFIELD, CALIF",CA,USA
1555,94,Cal State Bakersfield,5434.0,Soli Herrera,Senior,Bani,Dominican Republic,,,"6'3""",Center,13,https://www.gorunners.com/sports/womens-basketball/roster/soli-herrera/5434,2022-23,CA,Big West,I,6.0,3.0,75.0,CENTER,,CENTER,Senior,0,,"BANI, DOMINICAN REPUBLIC",,DOMINICAN REPUBLIC
1556,94,Cal State Bakersfield,5443.0,Nseije Ortiz,Freshman,Porterville,Calif,Porterville HS,,"5'6""",Point,14,https://www.gorunners.com/sports/womens-basketball/roster/nseije-ortiz/5443,2022-23,CA,Big West,I,5.0,6.0,66.0,GUARD,,GUARD,Freshman,0,Porterville HS,"PORTERVILLE, CALIF",CA,USA
1557,94,Cal State Bakersfield,5436.0,Kayla Morris,Redshirt Freshman,Harlem,New York,Montverde Academy,,"6'2""",Forward,15,https://www.gorunners.com/sports/womens-basketball/roster/kayla-morris/5436,2022-23,CA,Big West,I,6.0,2.0,74.0,FORWARD,,FORWARD,Freshman,1,Montverde Academy,"HARLEM, NY",NY,USA
1558,94,Cal State Bakersfield,5431.0,Sage Bridges-Bey,Sophomore,Victorville,Calif,Oaks Hills HS,,"5'10""",Shooting,24,https://www.gorunners.com/sports/womens-basketball/roster/sage-bridges-bey/5431,2022-23,CA,Big West,I,5.0,10.0,70.0,GUARD,,GUARD,Sophomore,0,Oaks Hills HS,"VICTORVILLE, CALIF",CA,USA
1559,94,Cal State Bakersfield,5433.0,Garrisen Freeman,Redshirt Freshman,Las Vegas,Nevada,Spring Valley HS,,"5'10""",Guard,32,https://www.gorunners.com/sports/womens-basketball/roster/garrisen-freeman/5433,2022-23,CA,Big West,I,5.0,10.0,70.0,GUARD,,GUARD,Freshman,1,Spring Valley HS,"LAS VEGAS, NV",NV,USA
1560,94,Cal State Bakersfield,5444.0,Julia Riley,Freshman,Granite Bay,Calif,Granite Bay HS,,"6'1""",Guard/Forward,33,https://www.gorunners.com/sports/womens-basketball/roster/julia-riley/5444,2022-23,CA,Big West,I,6.0,1.0,73.0,GUARD,FORWARD,GUARD/FORWARD,Freshman,0,Granite Bay HS,"GRANITE BAY, CALIF",CA,USA
1561,48,Charleston Southern,4079.0,Catherine Alben,Freshman,Atlanta,Georgia,Grayson HS,,"5'7""",Guard,1,https://www.csusports.com/sports/womens-basketball/roster/catherine-alben/4079,2022-23,SC,Big South,I,5.0,7.0,67.0,GUARD,,GUARD,Freshman,0,Grayson HS,"ATLANTA, GA",GA,USA
1562,48,Charleston Southern,4081.0,Jazmine Jackson,Freshman,Jacksonville,Fla,Andrew Jackson HS,,"5'8""",Guard,3,https://www.csusports.com/sports/womens-basketball/roster/jazmine-jackson/4081,2022-23,SC,Big South,I,5.0,8.0,68.0,GUARD,,GUARD,Freshman,0,Andrew Jackson HS,"JACKSONVILLE, FLA",FL,USA
1563,48,Charleston Southern,4078.0,Sha'Mya Leigh,Senior,Dayton,Ohio,Trotwood-Madison HS,,"5'10""",Guard,5,https://www.csusports.com/sports/womens-basketball/roster/sha-mya-leigh/4078,2022-23,SC,Big South,I,5.0,10.0,70.0,GUARD,,GUARD,Senior,0,Trotwood-Madison HS,"DAYTON, OHIO",OH,USA
1564,48,Charleston Southern,4084.0,Kajsa Ahlberg,Freshman,Boo,Sweden,Marks Gymnasieskola,,"6'1""",Guard/Forward,10,https://www.csusports.com/sports/womens-basketball/roster/kajsa-ahlberg/4084,2022-23,SC,Big South,I,6.0,1.0,73.0,GUARD,FORWARD,GUARD/FORWARD,Freshman,0,Marks Gymnasieskola,"BOO, SWEDEN",,SWEDEN
1565,48,Charleston Southern,4082.0,Alba Garcia,Freshman,Madrid,Spain,IES Ortega y Gasset,,"5'11""",Guard,11,https://www.csusports.com/sports/womens-basketball/roster/alba-garcia/4082,2022-23,SC,Big South,I,5.0,11.0,71.0,GUARD,,GUARD,Freshman,0,IES Ortega y Gasset,"MADRID, SPAIN",,SPAIN
1566,48,Charleston Southern,4077.0,Zaire Hicks,Redshirt Senior,Memphis,Tenn,White Station HS,UT Martin,"5'7""",Guard,12,https://www.csusports.com/sports/womens-basketball/roster/zaire-hicks/4077,2022-23,SC,Big South,I,5.0,7.0,67.0,GUARD,,GUARD,Senior,1,White Station HS,"MEMPHIS, TENN",TN,USA
1567,48,Charleston Southern,4083.0,Carleigh Andrews,Freshman,Auburn,Ala,Auburn HS,,"5'6""",Guard,13,https://www.csusports.com/sports/womens-basketball/roster/carleigh-andrews/4083,2022-23,SC,Big South,I,5.0,6.0,66.0,GUARD,,GUARD,Freshman,0,Auburn HS,"AUBURN, ALA",AL,USA
1568,48,Charleston Southern,4075.0,Madison Adamson,Sophomore,Hoover,Ala,Hoover HS,,"6'0""",Guard/Forward,20,https://www.csusports.com/sports/womens-basketball/roster/madison-adamson/4075,2022-23,SC,Big South,I,6.0,0.0,72.0,GUARD,FORWARD,GUARD/FORWARD,Sophomore,0,Hoover HS,"HOOVER, ALA",AL,USA
1569,48,Charleston Southern,4085.0,Saniya Jones,Freshman,Duluth,Georgia,Duluth HS,,"6'4""",Forward,22,https://www.csusports.com/sports/womens-basketball/roster/saniya-jones/4085,2022-23,SC,Big South,I,6.0,4.0,76.0,FORWARD,,FORWARD,Freshman,0,Duluth HS,"DULUTH, GA",GA,USA
1570,48,Charleston Southern,4076.0,Tori Gittens,Senior,Sherman,Texas,Gunter HS,,"5'11""",Guard,23,https://www.csusports.com/sports/womens-basketball/roster/tori-gittens/4076,2022-23,SC,Big South,I,5.0,11.0,71.0,GUARD,,GUARD,Senior,0,Gunter HS,"SHERMAN, TEXAS",TX,USA
1571,48,Charleston Southern,4086.0,Kennedi Jackson,Redshirt Junior,New Orleans,Louisiana,Ursuline Academy,Oklahoma State,"6'3""",Forward,33,https://www.csusports.com/sports/womens-basketball/roster/kennedi-jackson/4086,2022-23,SC,Big South,I,6.0,3.0,75.0,FORWARD,,FORWARD,Junior,1,Ursuline Academy,"NEW ORLEANS, LA",LA,USA
1572,158,Columbia,18169.0,Susie Rafiu,First Year,Ipswich,England,Copleston,,"6'1""",Forward,0,https://www.gocolumbialions.com/sports/womens-basketball/roster/susie-rafiu/18169,2022-23,NY,Ivy League,I,6.0,1.0,73.0,FORWARD,,FORWARD,Freshman,0,Copleston,"IPSWICH, ENGLAND",,UNITED KINGDOM
1573,158,Columbia,18170.0,Perri Page,First Year,Pittsburgh,Pennsylvania,Chartiers Valley,,"5'11""",Guard/Forward,1,https://www.gocolumbialions.com/sports/womens-basketball/roster/perri-page/18170,2022-23,NY,Ivy League,I,5.0,11.0,71.0,GUARD,FORWARD,GUARD/FORWARD,Freshman,0,Chartiers Valley,"PITTSBURGH, PA",PA,USA
1574,158,Columbia,17721.0,Madison Hardy,Senior,Gaithersburg,Maryland,Our Lady of Good Counsel,,"5'9""",Guard,2,https://www.gocolumbialions.com/sports/womens-basketball/roster/madison-hardy/17721,2022-23,NY,Ivy League,I,5.0,9.0,69.0,GUARD,,GUARD,Senior,0,Our Lady of Good Counsel,"GAITHERSBURG, MD",MD,USA
1575,158,Columbia,17718.0,Kaitlyn Davis,Senior,Norwalk,Conn,Greenwich Academy,,"6'0""",Guard/Forward,4,https://www.gocolumbialions.com/sports/womens-basketball/roster/kaitlyn-davis/17718,2022-23,NY,Ivy League,I,6.0,0.0,72.0,GUARD,FORWARD,GUARD/FORWARD,Senior,0,Greenwich Academy,"NORWALK, CONN",CT,USA
1576,158,Columbia,17727.0,Jaida Patrick,Senior,West Haverstraw,NY.,Saddle River Day,Duke,"5'10""",Guard,5,https://www.gocolumbialions.com/sports/womens-basketball/roster/jaida-patrick/17727,2022-23,NY,Ivy League,I,5.0,10.0,70.0,GUARD,,GUARD,Senior,0,Saddle River Day,"WEST HAVERSTRAW, NY",NY,USA
1577,158,Columbia,17722.0,Kitty Henderson,Sophomore,North Curl Curl,Australia,St. Luke's Grammar,,"5'10""",Guard,10,https://www.gocolumbialions.com/sports/womens-basketball/roster/kitty-henderson/17722,2022-23,NY,Ivy League,I,5.0,10.0,70.0,GUARD,,GUARD,Sophomore,0,St. Luke's Grammar,"NORTH CURL CURL, AUSTRALIA",,AUSTRALIA
1578,158,Columbia,17726.0,Mary Lobon,Junior,Valencia,Spain,Caxton College,,"6'1""",Forward,11,https://www.gocolumbialions.com/sports/womens-basketball/roster/mary-lobon/17726,2022-23,NY,Ivy League,I,6.0,1.0,73.0,FORWARD,,FORWARD,Junior,0,Caxton College,"VALENCIA, SPAIN",,SPAIN
1579,158,Columbia,17728.0,Hannah Pratt,Senior,Boca Raton,Fla,Boca Raton,,"6'1""",Forward,12,https://www.gocolumbialions.com/sports/womens-basketball/roster/hannah-pratt/17728,2022-23,NY,Ivy League,I,6.0,1.0,73.0,FORWARD,,FORWARD,Senior,0,Boca Raton,"BOCA RATON, FLA",FL,USA
1580,158,Columbia,17729.0,Carly Rivera,Senior,Arlington,Virginia,St. John's College HS,,"5'4""",Guard,15,https://www.gocolumbialions.com/sports/womens-basketball/roster/carly-rivera/17729,2022-23,NY,Ivy League,I,5.0,4.0,64.0,GUARD,,GUARD,Senior,0,St. John's College HS,"ARLINGTON, VA",VA,USA
1581,158,Columbia,17719.0,Sienna Durr,Senior,Grinnell,Iowa,Grinnell,,"6'0""",Guard/Forward,20,https://www.gocolumbialions.com/sports/womens-basketball/roster/sienna-durr/17719,2022-23,NY,Ivy League,I,6.0,0.0,72.0,GUARD,FORWARD,GUARD/FORWARD,Senior,0,Grinnell,"GRINNELL, IOWA",IA,USA
1582,158,Columbia,17730.0,Nicole Stephens,Junior,Pickerington,Ohio,Pickerington HS Central,,"5'7""",Guard,21,https://www.gocolumbialions.com/sports/womens-basketball/roster/nicole-stephens/17730,2022-23,NY,Ivy League,I,5.0,7.0,67.0,GUARD,,GUARD,Junior,0,Pickerington HS Central,"PICKERINGTON, OHIO",OH,USA
1583,158,Columbia,17724.0,Lilian Kennedy,Senior,Buford,Georgia,Mountain View,,"5'11""",Guard/Forward,23,https://www.gocolumbialions.com/sports/womens-basketball/roster/lilian-kennedy/17724,2022-23,NY,Ivy League,I,5.0,11.0,71.0,GUARD,FORWARD,GUARD/FORWARD,Senior,0,Mountain View,"BUFORD, GA",GA,USA
1584,158,Columbia,17717.0,Noa Comesaña,Sophomore,Vigo,Spain,I.E.S. de Beade,,"6'1""",Forward/Center,33,https://www.gocolumbialions.com/sports/womens-basketball/roster/noa-comesa-a/17717,2022-23,NY,Ivy League,I,6.0,1.0,73.0,FORWARD,CENTER,FORWARD/CENTER,Sophomore,0,I.E.S. de Beade,"VIGO, SPAIN",,SPAIN
1585,158,Columbia,17725.0,Paige Lauder,Junior,Malvern,Pennsylvania,Villa Maria Academy,,"6'1""",Guard/Forward,34,https://www.gocolumbialions.com/sports/womens-basketball/roster/paige-lauder/17725,2022-23,NY,Ivy League,I,6.0,1.0,73.0,GUARD,FORWARD,GUARD/FORWARD,Junior,0,Villa Maria Academy,"MALVERN, PA",PA,USA
1586,158,Columbia,17723.0,Abbey Hsu,Junior,Parkland,Fla,Marjory Stoneman Douglas / St. Thomas Aquinas HS,,"5'11""",Guard,35,https://www.gocolumbialions.com/sports/womens-basketball/roster/abbey-hsu/17723,2022-23,NY,Ivy League,I,5.0,11.0,71.0,GUARD,,GUARD,Junior,0,Marjory Stoneman Douglas / St. Thomas Aquinas HS,"PARKLAND, FLA",FL,USA
1587,172,Dartmouth,36351.0,Karina Mitchell,Senior,Charlotte,NC.,Mallard Creek,,"5'8""",Guard,1,https://www.dartmouthsports.com/sports/womens-basketball/roster/karina-mitchell/36351,2022-23,VT,Ivy League,I,5.0,8.0,68.0,GUARD,,GUARD,Senior,0,Mallard Creek,"CHARLOTTE, NC",NC,USA
1588,172,Dartmouth,36352.0,Grace Niekelski,Sophomore,Blue Bell,Pennsylvania,Mount Saint Joseph Academy,,"6'0""",Forward,2,https://www.dartmouthsports.com/sports/womens-basketball/roster/grace-niekelski/36352,2022-23,VT,Ivy League,I,6.0,0.0,72.0,FORWARD,,FORWARD,Sophomore,0,Mount Saint Joseph Academy,"BLUE BELL, PA",PA,USA
1589,172,Dartmouth,36343.0,Mekkena Boyd,Junior,Williston,Vermont,Champlain Valley Union,,"5'8""",Guard,3,https://www.dartmouthsports.com/sports/womens-basketball/roster/mekkena-boyd/36343,2022-23,VT,Ivy League,I,5.0,8.0,68.0,GUARD,,GUARD,Junior,0,Champlain Valley Union,"WILLISTON, VT",VT,USA
1590,172,Dartmouth,36348.0,Allie Harland,Senior,Melbourne,Australia,Yarra Valley Grammar School,,"5'10""",Guard,4,https://www.dartmouthsports.com/sports/womens-basketball/roster/allie-harland/36348,2022-23,VT,Ivy League,I,5.0,10.0,70.0,GUARD,,GUARD,Senior,0,Yarra Valley Grammar School,"MELBOURNE, AUSTRALIA",,AUSTRALIA
1591,172,Dartmouth,36345.0,Mia Curtis,Junior,Minneapolis,Minn,Minnehaha Academy,,"5'9""",Guard,5,https://www.dartmouthsports.com/sports/womens-basketball/roster/mia-curtis/36345,2022-23,VT,Ivy League,I,5.0,9.0,69.0,GUARD,,GUARD,Junior,0,Minnehaha Academy,"MINNEAPOLIS, MINN",MN,USA
1592,172,Dartmouth,37400.0,Olivia Lawlor,Freshman,Summit,NJ.,Summit,,"6'1""",Forward,10,https://www.dartmouthsports.com/sports/womens-basketball/roster/olivia-lawlor/37400,2022-23,VT,Ivy League,I,6.0,1.0,73.0,FORWARD,,FORWARD,Freshman,0,Summit,"SUMMIT, NJ",NJ,USA
1593,172,Dartmouth,36347.0,Camryn Foltz,Junior,Sea Bright,NJ.,Colts Neck,,"5'10""",Guard,11,https://www.dartmouthsports.com/sports/womens-basketball/roster/camryn-foltz/36347,2022-23,VT,Ivy League,I,5.0,10.0,70.0,GUARD,,GUARD,Junior,0,Colts Neck,"SEA BRIGHT, NJ",NJ,USA
1594,172,Dartmouth,36354.0,Carrington Washburn,Junior,Brentwood,Tenn,Christ Presbyterian Academy,,"6'0""",Guard/Forward,12,https://www.dartmouthsports.com/sports/womens-basketball/roster/carrington-washburn/36354,2022-23,VT,Ivy League,I,6.0,0.0,72.0,GUARD,FORWARD,GUARD/FORWARD,Junior,0,Christ Presbyterian Academy,"BRENTWOOD, TENN",TN,USA
1595,172,Dartmouth,37401.0,Clare Meyer,Freshman,Philadelphia,Pennsylvania,Germantown Friends School,,"6'3""",Forward,13,https://www.dartmouthsports.com/sports/womens-basketball/roster/clare-meyer/37401,2022-23,VT,Ivy League,I,6.0,3.0,75.0,FORWARD,,FORWARD,Freshman,0,Germantown Friends School,"PHILADELPHIA, PA",PA,USA
